RECLOC,ORIG_CD,DEST_CD,DEP_DTML,ARR_DTML
682,Kochi,Mumbai,,10:15
681,Kochi,Mumbai,,21:30
686,Amritsar,Mumbai,,01:55
686,Amritsar,Mumbai,,02:30
650,Amritsar,Mumbai,,20:25
686,Amritsar,Mumbai,,01:55
686,Amritsar,Mumbai,,02:35
686,Amritsar,Mumbai,,02:35
674,Patna,Mumbai,,22:55
646,Jodhpur,Mumbai,,13:35
646,Jodhpur,Mumbai,,13:35
646,Jodhpur,Mumbai,,13:35
646,Jodhpur,Mumbai,,13:35
689,Dehradun,Mumbai,,22:55
614,Ahmedabad,Mumbai,,08:30
614,Ahmedabad,Mumbai,,09:55
612,Jaipur,Mumbai,,15:50
612,Jaipur,Mumbai,,15:50
612,Jaipur,Mumbai,,15:50
507,Bengaluru,Mumbai,,07:40
640,Bengaluru,Mumbai,,08:35
640,Bengaluru,Mumbai,,08:35
604,Bengaluru,Mumbai,,10:35
604,Bengaluru,Mumbai,,10:35
608,Bengaluru,Mumbai,,19:05
610,Bengaluru,Mumbai,,21:05
604,Bengaluru,Mumbai,,10:35
604,Bengaluru,Mumbai,,10:35
610,Bengaluru,Mumbai,,17:15
610,Bengaluru,Mumbai,,17:15
610,Bengaluru,Mumbai,,17:15
640,Bengaluru,Mumbai,,08:35
640,Bengaluru,Mumbai,,08:35
636,Indore,Mumbai,,18:15
622,Chandigarh,Mumbai,,18:10
622,Chandigarh,Mumbai,,18:10
622,Chandigarh,Mumbai,,18:10
644,Udaipur,Mumbai,,17:50
644,Udaipur,Mumbai,,17:50
644,Udaipur,Mumbai,,17:50
644,Udaipur,Mumbai,,17:50
569,Chennai,Mumbai,,08:10
672,Chennai,Mumbai,,16:50
672,Chennai,Mumbai,,16:50
672,Chennai,Mumbai,,16:50
672,Chennai,Mumbai,,16:50
672,Chennai,Mumbai,,09:05
507,Hubli,Mumbai,,14:15
694,Hubli,Mumbai,,12:00
694,Hubli,Mumbai,,12:00
634,Bhopal,Mumbai,,09:40
632,Bhopal,Mumbai,,23:25
662,Goa,Mumbai,,20:10
684,Goa,Mumbai,,08:10
664,Goa,Mumbai,,16:35
664,Goa,Mumbai,,16:35
676,Kolkata,Mumbai,,12:20
773,Kolkata,Mumbai,,19:45
773,Kolkata,Mumbai,,19:45
773,Kolkata,Mumbai,,19:45
773,Kolkata,Mumbai,,19:45
676,Kolkata,Mumbai,,13:15
676,Kolkata,Mumbai,,13:15
952,Hyderabad,Visakhapatnam,,07:15
952,Hyderabad,Visakhapatnam,,07:15
952,Hyderabad,Visakhapatnam,,07:15
485,Delhi,Visakhapatnam,,07:40
485,Delhi,Visakhapatnam,,07:40
451,Delhi,Visakhapatnam,,19:30
488,Port Blair,Visakhapatnam,,14:35
486,Port Blair,Visakhapatnam,,12:00
488,Port Blair,Visakhapatnam,,14:00
651,Raipur,Visakhapatnam,,13:35
461,Delhi,Amritsar,,09:15
461,Delhi,Amritsar,,09:15
461,Delhi,Amritsar,,09:15
461,Delhi,Amritsar,,09:15
461,Delhi,Amritsar,,09:15
461,Delhi,Amritsar,,09:15
461,Delhi,Amritsar,,09:15
685,Mumbai,Amritsar,,01:30
685,Mumbai,Amritsar,,01:30
3419,Delhi,Leh,,08:05
445,Delhi,Leh,,08:20
445,Delhi,Leh,,08:20
445,Delhi,Leh,,08:20
3449,Delhi,Leh,,09:25
445,Delhi,Leh,,08:20
445,Delhi,Leh,,08:20
445,Delhi,Leh,,08:20
3419,Delhi,Leh,,08:50
3449,Delhi,Leh,,08:50
3449,Delhi,Leh,,09:30
3449,Delhi,Leh,,10:10
3416,Chandigarh,Leh,,11:35
450,Jammu,Leh,,11:20
447,Srinagar,Leh,,11:15
889,Delhi,Imphal,,12:10
889,Delhi,Imphal,,14:00
889,Guwahati,Imphal,,13:45
3713,Kolkata,Imphal,,15:25
3713,Kolkata,Imphal,,14:45
3713,Kolkata,Imphal,,16:10
3777,Kolkata,Imphal,,14:30
409,Delhi,Patna,,13:10
409,Delhi,Patna,,13:10
409,Delhi,Patna,,13:10
726,Amritsar,Patna,,17:05
573,Bengaluru,Patna,,14:10
732,Kolkata,Patna,,20:40
645,Mumbai,Jodhpur,,11:20
691,Varanasi,Dehradun,,20:00
3487,Delhi,Port Blair,,01:00
3487,Delhi,Port Blair,,01:00
485,Delhi,Port Blair,,09:05
3487,Delhi,Port Blair,,01:00
3487,Delhi,Port Blair,,01:00
485,Delhi,Port Blair,,09:05
485,Delhi,Port Blair,,09:05
485,Delhi,Port Blair,,15:30
487,Visakhapatnam,Port Blair,,10:10
487,Visakhapatnam,Port Blair,,11:25
485,Visakhapatnam,Port Blair,,10:10
485,Visakhapatnam,Port Blair,,10:10
487,Visakhapatnam,Port Blair,,11:15
487,Visakhapatnam,Port Blair,,11:15
3787,Chennai,Port Blair,,11:25
549,Chennai,Port Blair,,07:20
549,Chennai,Port Blair,,07:20
551,Chennai,Port Blair,,10:40
3551,Chennai,Port Blair,,10:40
551,Chennai,Port Blair,,12:40
3551,Chennai,Port Blair,,12:40
549,Chennai,Port Blair,,07:20
3709,Kolkata,Port Blair,,01:30
3709,Kolkata,Port Blair,,01:30
3707,Kolkata,Port Blair,,23:35
3709,Kolkata,Port Blair,,01:30
3709,Kolkata,Port Blair,,01:30
787,Kolkata,Port Blair,,07:50
787,Kolkata,Port Blair,,07:50
533,Delhi,Ahmedabad,,06:25
531,Delhi,Ahmedabad,,18:05
613,Mumbai,Ahmedabad,,07:15
571,Jaipur,Ahmedabad,,17:30
571,Jaipur,Ahmedabad,,17:30
589,Bengaluru,Ahmedabad,,02:35
589,Bengaluru,Ahmedabad,,01:50
851,Pune,Ahmedabad,,10:50
571,Hyderabad,Jaipur,,15:10
611,Mumbai,Jaipur,,13:15
523,Bengaluru,Jaipur,,09:20
523,Bengaluru,Jaipur,,09:20
737,Kolkata,Jaipur,,11:05
737,Kolkata,Jaipur,,11:05
515,Hyderabad,Bengaluru,,12:00
584,Thiruvananthapuram,Bengaluru,,10:30
504,Delhi,Bengaluru,,23:15
504,Delhi,Bengaluru,,00:35
504,Delhi,Bengaluru,,00:35
506,Delhi,Bengaluru,,14:30
506,Delhi,Bengaluru,,15:10
739,Bhubaneswar,Bengaluru,,16:20
739,Bhubaneswar,Bengaluru,,16:20
519,Bhubaneswar,Bengaluru,,21:30
739,Bhubaneswar,Bengaluru,,12:00
739,Bhubaneswar,Bengaluru,,12:00
603,Mumbai,Bengaluru,,07:55
639,Mumbai,Bengaluru,,11:10
639,Mumbai,Bengaluru,,11:10
639,Mumbai,Bengaluru,,11:10
607,Mumbai,Bengaluru,,13:55
607,Mumbai,Bengaluru,,18:30
609,Mumbai,Bengaluru,,21:45
609,Mumbai,Bengaluru,,21:45
639,Mumbai,Bengaluru,,12:20
639,Mumbai,Bengaluru,,12:20
568,Dehradun,Bengaluru,,12:55
590,Ahmedabad,Bengaluru,,05:00
590,Ahmedabad,Bengaluru,,05:00
590,Ahmedabad,Bengaluru,,05:00
590,Ahmedabad,Bengaluru,,05:10
524,Jaipur,Bengaluru,,12:20
524,Jaipur,Bengaluru,,12:50
562,Ranchi,Bengaluru,,21:05
528,Pune,Bengaluru,,18:00
728,Guwahati,Bengaluru,,13:10
728,Guwahati,Bengaluru,,21:05
728,Guwahati,Bengaluru,,20:20
563,Chennai,Bengaluru,,14:25
563,Chennai,Bengaluru,,15:20
508,Hubli,Bengaluru,,18:20
508,Hubli,Bengaluru,,18:20
508,Hubli,Bengaluru,,18:20
519,Surat,Bengaluru,,13:10
775A,Kolkata,Bengaluru,,01:00
771,Kolkata,Bengaluru,,16:45
576,Mangalore,Bengaluru,,19:20
459,Delhi,Vijayawada,,08:15
459,Delhi,Vijayawada,,08:15
467,Delhi,Vijayawada,,20:00
459,Delhi,Vijayawada,,08:15
459,Delhi,Vijayawada,,08:15
459,Delhi,Vijayawada,,08:15
417,Delhi,Ranchi,,12:50
417,Delhi,Ranchi,,12:50
417,Delhi,Ranchi,,14:00
417,Delhi,Ranchi,,14:00
417,Delhi,Ranchi,,19:05
693,Mumbai,Ranchi,,11:45
694,Bengaluru,Ranchi,,17:35
637,Delhi,Indore,,14:35
637,Delhi,Indore,,14:35
637,Delhi,Indore,,14:35
637,Delhi,Indore,,14:35
635,Mumbai,Indore,,08:25
819,Delhi,Vadodara,,19:25
819,Delhi,Vadodara,,19:35
819,Delhi,Vadodara,,19:35
753,Kolkata,Silchar,,07:00
753,Kolkata,Silchar,,07:00
483,Delhi,Raipur,,18:20
651,Mumbai,Raipur,,11:50
463,Delhi,Chandigarh,,12:15
463,Delhi,Chandigarh,,12:15
463,Delhi,Chandigarh,,13:40
621,Mumbai,Chandigarh,,08:30
849,Delhi,Pune,,18:10
849,Delhi,Pune,,16:50
849,Delhi,Pune,,16:50
527,Bengaluru,Pune,,15:20
643,Mumbai,Udaipur,,15:40
889,Delhi,Guwahati,,12:10
889,Delhi,Guwahati,,12:10
891,Delhi,Guwahati,,17:20
727,Bengaluru,Guwahati,,09:10
727,Bengaluru,Guwahati,,16:55
727,Bengaluru,Guwahati,,16:55
727,Bengaluru,Guwahati,,16:00
729,Kolkata,Guwahati,,11:05
429,Delhi,Chennai,,12:55
553,Delhi,Chennai,,19:40
672,Madurai,Chennai,,13:55
672,Madurai,Chennai,,14:20
510,Kochi,Chennai,,18:55
671,Mumbai,Chennai,,10:55
671,Mumbai,Chennai,,10:55
671,Mumbai,Chennai,,10:55
671,Mumbai,Chennai,,11:15
550,Port Blair,Chennai,,10:10
550,Port Blair,Chennai,,10:10
552,Port Blair,Chennai,,13:45
550,Port Blair,Chennai,,11:20
564,Bengaluru,Chennai,,12:50
564,Bengaluru,Chennai,,12:50
765,Kolkata,Chennai,,18:30
507,Bengaluru,Hubli,,13:05
493,Delhi,Surat,,07:05
489,Delhi,Surat,,20:40
489,Delhi,Surat,,20:40
424,Bhubaneswar,Surat,,20:10
519,Bengaluru,Surat,,08:00
519,Bengaluru,Surat,,15:50
765,Hyderabad,Coimbatore,,16:10
425,Delhi,Kannur,,12:15
425,Delhi,Kannur,,17:05
425,Calicut,Kannur,,13:30
425,Calicut,Kannur,,13:30
821,Delhi,Jammu,,12:20
449,Leh,Jammu,,09:40
3827,Srinagar,Jammu,,09:40
822,Srinagar,Jammu,,15:05
3829,Srinagar,Jammu,,09:45
406,Varanasi,Khajuraho,,13:20
406,Agra,Khajuraho,,14:40
481,Delhi,Bhopal,,10:15
437,Delhi,Bhopal,,21:20
437,Delhi,Bhopal,,21:20
633,Mumbai,Bhopal,,07:25
3427,Delhi,Dibrugarh,,07:40
743,Kolkata,Agartala,,10:50
745,Kolkata,Agartala,,19:10
745,Kolkata,Agartala,,15:40
3743,Kolkata,Agartala,,16:35
3743,Kolkata,Agartala,,16:35
661,Mumbai,Goa,,17:55
663,Mumbai,Goa,,14:10
525,Hyderabad,Kolkata,,08:05
525,Hyderabad,Kolkata,,08:10
525,Hyderabad,Kolkata,,08:10
531,Hyderabad,Kolkata,,21:50
525,Hyderabad,Kolkata,,07:55
401,Delhi,Kolkata,,09:00
401,Delhi,Kolkata,,09:00
764,Delhi,Kolkata,,19:10
764,Delhi,Kolkata,,19:10
401,Delhi,Kolkata,,09:05
535,Delhi,Kolkata,,18:30
421,Varanasi,Kolkata,,13:35
722,Bagdogra,Kolkata,,16:45
722,Bagdogra,Kolkata,,16:45
710,Dimapur,Kolkata,,14:50
710,Dimapur,Kolkata,,16:50
710,Dimapur,Kolkata,,16:10
675,Mumbai,Kolkata,,08:50
774,Mumbai,Kolkata,,23:15
774,Mumbai,Kolkata,,23:15
773,Mumbai,Kolkata,,18:45
3714,Imphal,Kolkata,,18:10
3720,Imphal,Kolkata,,14:15
3720,Imphal,Kolkata,,14:15
3714,Imphal,Kolkata,,16:15
3714,Imphal,Kolkata,,16:20
714,Imphal,Kolkata,,17:00
714,Imphal,Kolkata,,17:00
3708,Port Blair,Kolkata,,02:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
788,Port Blair,Kolkata,,10:35
788,Port Blair,Kolkata,,10:35
788,Port Blair,Kolkata,,10:35
788,Port Blair,Kolkata,,10:40
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
3710,Port Blair,Kolkata,,04:30
788,Port Blair,Kolkata,,10:40
788,Port Blair,Kolkata,,10:40
788,Port Blair,Kolkata,,10:40
772,Bengaluru,Kolkata,,13:30
772,Bengaluru,Kolkata,,13:30
772,Bengaluru,Kolkata,,13:35
776,Bengaluru,Kolkata,,08:20
776,Bengaluru,Kolkata,,08:20
772,Bengaluru,Kolkata,,13:25
3754,Silchar,Kolkata,,14:30
754,Silchar,Kolkata,,08:50
754,Silchar,Kolkata,,08:50
754,Silchar,Kolkata,,08:50
3754,Silchar,Kolkata,,14:40
3722,Silchar,Kolkata,,17:10
3722,Silchar,Kolkata,,17:10
3722,Silchar,Kolkata,,17:10
3722,Silchar,Kolkata,,20:00
730,Guwahati,Kolkata,,13:00
730,Guwahati,Kolkata,,13:00
730,Guwahati,Kolkata,,13:00
730,Guwahati,Kolkata,,13:00
730,Guwahati,Kolkata,,13:00
730,Guwahati,Kolkata,,13:00
730,Guwahati,Kolkata,,12:55
730,Guwahati,Kolkata,,13:00
766,Chennai,Kolkata,,13:55
3716,Aizwal,Kolkata,,14:05
712,Aizwal,Kolkata,,15:55
712,Aizwal,Kolkata,,15:55
712,Aizwal,Kolkata,,15:55
712,Aizwal,Kolkata,,15:55
706,Dibrugarh,Kolkata,,09:40
706,Dibrugarh,Kolkata,,09:40
706,Dibrugarh,Kolkata,,10:00
706,Dibrugarh,Kolkata,,09:35
706,Dibrugarh,Kolkata,,09:35
706,Dibrugarh,Kolkata,,09:35
706,Dibrugarh,Kolkata,,09:50
744,Agartala,Kolkata,,12:25
744,Agartala,Kolkata,,12:25
744,Agartala,Kolkata,,12:25
744,Agartala,Kolkata,,12:25
746,Agartala,Kolkata,,20:30
744,Agartala,Kolkata,,12:25
744,Agartala,Kolkata,,12:25
744,Agartala,Kolkata,,12:25
744,Agartala,Kolkata,,12:25
746,Agartala,Kolkata,,20:30
746,Agartala,Kolkata,,17:50
3744,Agartala,Kolkata,,19:40
827,Delhi,Srinagar,,08:40
827,Delhi,Srinagar,,08:40
3425,Delhi,Srinagar,,11:05
3425,Delhi,Srinagar,,08:55
448,Leh,Srinagar,,09:45
3828,Jammu,Srinagar,,10:35
821,Jammu,Srinagar,,13:40
3830,Jammu,Srinagar,,10:50
3830,Jammu,Srinagar,,13:30
679,Mumbai,Mangalore,,12:00
679,Mumbai,Mangalore,,12:00
575,Bengaluru,Mangalore,,17:20
718,Delhi,Hyderabad,,08:15
1568,Bhubaneswar,Hyderabad,,10:45
344,Mumbai,Hyderabad,,20:05
309,Mumbai,Hyderabad,,10:00
1543,Jaipur,Hyderabad,,13:40
1543,Jaipur,Hyderabad,,13:40
1543,Jaipur,Hyderabad,,13:40
1543,Jaipur,Hyderabad,,13:55
1620,Bengaluru,Hyderabad,,06:35
1516,Bengaluru,Hyderabad,,16:25
362,Bengaluru,Hyderabad,,23:45
353,Chennai,Hyderabad,,17:55
517,Chennai,Hyderabad,,10:10
510,Kolkata,Hyderabad,,06:50
510,Kolkata,Hyderabad,,06:50
378,Kolkata,Hyderabad,,16:05
727,Hyderabad,Delhi,,22:25
727,Hyderabad,Delhi,,22:25
743,Bagdogra,Delhi,,14:00
743,Bagdogra,Delhi,,14:00
884,Mumbai,Delhi,,21:45
884,Mumbai,Delhi,,21:50
546,Mumbai,Delhi,,10:55
793,Ahmedabad,Delhi,,00:05
793,Ahmedabad,Delhi,,00:05
602,Jaipur,Delhi,,13:25
602,Jaipur,Delhi,,13:25
602,Jaipur,Delhi,,13:25
602,Jaipur,Delhi,,13:25
602,Jaipur,Delhi,,13:25
554,Jaipur,Delhi,,16:25
554,Jaipur,Delhi,,16:25
562,Jaipur,Delhi,,16:25
562,Jaipur,Delhi,,16:25
951,Jaipur,Delhi,,14:55
782,Jaipur,Delhi,,15:15
782,Jaipur,Delhi,,15:15
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,14:05
741,Bengaluru,Delhi,,13:45
741,Bengaluru,Delhi,,14:50
745,Ranchi,Delhi,,14:00
745,Ranchi,Delhi,,14:00
549,Ranchi,Delhi,,18:25
549,Ranchi,Delhi,,18:25
549,Ranchi,Delhi,,18:25
549,Ranchi,Delhi,,18:25
549,Ranchi,Delhi,,21:55
753,Indore,Delhi,,08:55
753,Indore,Delhi,,08:55
753,Indore,Delhi,,08:55
753,Indore,Delhi,,08:55
753,Indore,Delhi,,08:55
751,Indore,Delhi,,18:00
751,Indore,Delhi,,18:00
749,Indore,Delhi,,22:10
749,Indore,Delhi,,22:10
732,Pune,Delhi,,03:50
786,Guwahati,Delhi,,00:20
786,Guwahati,Delhi,,00:20
762,Chennai,Delhi,,11:40
799,Goa,Delhi,,19:20
551,Kolkata,Delhi,,12:55
551,Kolkata,Delhi,,12:55
551,Kolkata,Delhi,,12:55
551,Kolkata,Delhi,,12:55
551,Kolkata,Delhi,,12:55
579,Kolkata,Delhi,,17:45
552,Kolkata,Delhi,,09:55
713,Srinagar,Delhi,,15:35
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
747,Srinagar,Delhi,,18:05
1567,Bengaluru,Bhubaneswar,,08:30
1562,Bengaluru,Bhubaneswar,,19:35
1558,Bengaluru,Bhubaneswar,,07:40
535,Kolkata,Bhubaneswar,,08:45
742,Delhi,Bagdogra,,11:15
756,Delhi,Bagdogra,,16:40
2392,Bengaluru,Bagdogra,,12:50
2392,Bengaluru,Bagdogra,,13:50
2392,Bengaluru,Bagdogra,,15:50
2392,Bengaluru,Bagdogra,,17:00
441,Chennai,Bagdogra,,07:30
536,Kolkata,Bagdogra,,16:55
536,Kolkata,Bagdogra,,16:00
1529,Hyderabad,Kochi,,08:55
1529,Hyderabad,Kochi,,08:55
1572,Hyderabad,Kochi,,12:55
791,Delhi,Kochi,,08:30
791,Delhi,Kochi,,08:05
1731,Mumbai,Kochi,,23:55
813,Chennai,Kochi,,19:55
446,Chennai,Kochi,,18:15
446,Chennai,Kochi,,19:10
463,Chennai,Kochi,,20:00
881,Delhi,Mumbai,,07:30
314,Delhi,Mumbai,,07:55
705,Delhi,Mumbai,,01:25
314,Delhi,Mumbai,,07:55
314,Delhi,Mumbai,,07:55
716,Delhi,Mumbai,,14:20
716,Delhi,Mumbai,,14:20
630,Bhubaneswar,Mumbai,,21:20
630,Bhubaneswar,Mumbai,,21:20
630,Bhubaneswar,Mumbai,,21:20
630,Bhubaneswar,Mumbai,,21:20
630,Bhubaneswar,Mumbai,,21:20
1624,Kochi,Mumbai,,21:00
306,Bengaluru,Mumbai,,00:30
306,Bengaluru,Mumbai,,00:30
303,Bengaluru,Mumbai,,07:10
304,Bengaluru,Mumbai,,12:35
304,Bengaluru,Mumbai,,12:35
334,Bengaluru,Mumbai,,23:00
304,Bengaluru,Mumbai,,12:35
304,Bengaluru,Mumbai,,12:35
304,Bengaluru,Mumbai,,12:35
941,Bengaluru,Mumbai,,06:40
632,Ranchi,Mumbai,,11:05
632,Ranchi,Mumbai,,14:20
632,Ranchi,Mumbai,,14:20
679,Guwahati,Mumbai,,22:10
679,Guwahati,Mumbai,,22:10
679,Guwahati,Mumbai,,22:10
803,Chennai,Mumbai,,14:25
803,Chennai,Mumbai,,14:25
472,Goa,Mumbai,,02:05
472,Goa,Mumbai,,02:05
316,Kolkata,Mumbai,,08:30
1452,Bengaluru,Visakhapatnam,,10:00
1452,Bengaluru,Visakhapatnam,,10:00
519,Kolkata,Visakhapatnam,,06:40
519,Kolkata,Visakhapatnam,,06:40
771,Delhi,Ahmedabad,,14:05
359,Bengaluru,Ahmedabad,,07:20
360,Bengaluru,Ahmedabad,,11:45
359,Bengaluru,Ahmedabad,,07:05
360,Bengaluru,Ahmedabad,,11:45
360,Bengaluru,Ahmedabad,,11:45
781,Delhi,Jaipur,,18:20
553,Delhi,Jaipur,,14:55
781,Delhi,Jaipur,,13:10
920,Delhi,Jaipur,,13:45
1720,Bengaluru,Jaipur,,09:10
1578,Hyderabad,Bengaluru,,01:15
355,Hyderabad,Bengaluru,,01:35
355,Hyderabad,Bengaluru,,01:35
355,Hyderabad,Bengaluru,,01:50
1621,Hyderabad,Bengaluru,,08:30
1621,Hyderabad,Bengaluru,,08:30
1543,Hyderabad,Bengaluru,,15:40
1543,Hyderabad,Bengaluru,,15:55
738,Delhi,Bengaluru,,06:50
740,Delhi,Bengaluru,,10:20
740,Delhi,Bengaluru,,10:35
740,Delhi,Bengaluru,,11:05
1563,Bhubaneswar,Bengaluru,,01:25
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
535,Bhubaneswar,Bengaluru,,11:20
1565,Bhubaneswar,Bengaluru,,15:40
1559,Bhubaneswar,Bengaluru,,10:25
1559,Bhubaneswar,Bengaluru,,10:25
1559,Bhubaneswar,Bengaluru,,10:25
1559,Bhubaneswar,Bengaluru,,10:25
2393,Bagdogra,Bengaluru,,17:15
2393,Bagdogra,Bengaluru,,19:45
2393,Bagdogra,Bengaluru,,19:45
2393,Bagdogra,Bengaluru,,20:45
2393,Bagdogra,Bengaluru,,20:45
2393,Bagdogra,Bengaluru,,20:45
1130,Kochi,Bengaluru,,00:05
1130,Kochi,Bengaluru,,00:05
1573,Kochi,Bengaluru,,14:50
1573,Kochi,Bengaluru,,14:50
1573,Kochi,Bengaluru,,15:05
1573,Kochi,Bengaluru,,15:05
1727,Kochi,Bengaluru,,23:20
984,Mumbai,Bengaluru,,01:10
984,Mumbai,Bengaluru,,01:10
984,Mumbai,Bengaluru,,01:10
302,Mumbai,Bengaluru,,07:40
1459,Visakhapatnam,Bengaluru,,23:15
1459,Visakhapatnam,Bengaluru,,23:40
361,Ahmedabad,Bengaluru,,09:55
361,Ahmedabad,Bengaluru,,14:30
361,Ahmedabad,Bengaluru,,10:00
361,Ahmedabad,Bengaluru,,10:10
361,Ahmedabad,Bengaluru,,14:45
361,Ahmedabad,Bengaluru,,14:45
361,Ahmedabad,Bengaluru,,15:05
1622,Ranchi,Bengaluru,,11:50
1622,Ranchi,Bengaluru,,10:40
1622,Ranchi,Bengaluru,,10:40
1622,Ranchi,Bengaluru,,10:40
2469,Indore,Bengaluru,,00:10
2469,Indore,Bengaluru,,00:10
2469,Indore,Bengaluru,,00:10
1825,Chandigarh,Bengaluru,,16:00
1473,Pune,Bengaluru,,14:20
1427,Pune,Bengaluru,,20:45
1427,Pune,Bengaluru,,20:45
1427,Pune,Bengaluru,,20:45
1427,Pune,Bengaluru,,20:45
1427,Pune,Bengaluru,,23:30
976,Pune,Bengaluru,,01:05
976,Pune,Bengaluru,,01:05
1427,Pune,Bengaluru,,20:00
1427,Pune,Bengaluru,,21:15
1427,Pune,Bengaluru,,21:15
1427,Pune,Bengaluru,,21:15
1427,Pune,Bengaluru,,21:20
1983,Guwahati,Bengaluru,,12:15
1983,Guwahati,Bengaluru,,12:35
1983,Guwahati,Bengaluru,,12:35
1983,Guwahati,Bengaluru,,12:35
1983,Guwahati,Bengaluru,,13:55
2392,Chennai,Bengaluru,,09:25
2392,Chennai,Bengaluru,,09:30
2392,Chennai,Bengaluru,,09:30
2392,Chennai,Bengaluru,,09:30
304,Chennai,Bengaluru,,10:45
304,Chennai,Bengaluru,,10:45
811,Chennai,Bengaluru,,14:15
811,Chennai,Bengaluru,,16:55
1325,Goa,Bengaluru,,09:00
1325,Goa,Bengaluru,,09:00
1335,Goa,Bengaluru,,20:20
1335,Goa,Bengaluru,,20:20
1335,Goa,Bengaluru,,20:20
1335,Goa,Bengaluru,,20:20
1335,Goa,Bengaluru,,20:20
588,Kolkata,Bengaluru,,21:25
545,Delhi,Ranchi,,16:00
744,Delhi,Ranchi,,11:15
545,Delhi,Ranchi,,16:00
631,Mumbai,Ranchi,,07:55
631,Mumbai,Ranchi,,11:00
631,Mumbai,Ranchi,,11:00
1621,Bengaluru,Ranchi,,08:55
1621,Bengaluru,Ranchi,,08:55
1621,Bengaluru,Ranchi,,11:05
1621,Bengaluru,Ranchi,,07:35
1621,Bengaluru,Ranchi,,07:35
752,Delhi,Indore,,07:00
752,Delhi,Indore,,07:00
750,Delhi,Indore,,16:00
748,Delhi,Indore,,20:05
750,Delhi,Indore,,15:50
374,Mumbai,Indore,,15:00
2467,Bengaluru,Indore,,17:00
445,Chennai,Indore,,14:05
704,Delhi,Chandigarh,,22:00
328,Mumbai,Chandigarh,,12:30
1325,Bengaluru,Chandigarh,,12:25
1325,Bengaluru,Chandigarh,,13:15
735,Delhi,Pune,,01:00
728,Delhi,Pune,,04:40
728,Delhi,Pune,,04:40
1427,Jaipur,Pune,,18:55
1427,Jaipur,Pune,,18:55
2335,Bengaluru,Pune,,06:10
1472,Bengaluru,Pune,,12:25
1426,Bengaluru,Pune,,13:45
1426,Bengaluru,Pune,,14:25
1426,Bengaluru,Pune,,17:00
1472,Bengaluru,Pune,,12:25
1426,Bengaluru,Pune,,13:45
1426,Bengaluru,Pune,,14:25
1426,Bengaluru,Pune,,17:00
1426,Bengaluru,Pune,,14:10
1426,Bengaluru,Pune,,14:10
1426,Bengaluru,Pune,,17:10
1426,Bengaluru,Pune,,18:55
